Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12656.1890237939,13007.2133561024,12957.4636198764,12843.8616470385,11847.3570778017,11755.3957427404,12280.1930541163,12968.3870489515,12982.6473658687,12299.8944423281,13569.5961098198,15194.3820682235,15802.6631979548,16261.9453885649,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.3940300698411,69.4551250054338,69.7083402537461,69.9898830097692,70.1511049169228,70.4289278068117,70.7097575308251,70.9403213532696,71.2438695042576,69.9110789555644,69.7113193479505,71.6918319737772,72.0839412410497,..,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,538.258450831286,557.787169280855,571.957863955654,620.463891082155,639.24660314589,650.690004488026,669.10660420318,656.572193420925,652.995498863296,653.558979073827,678.578170910052,715.755769610614,781.534491025653,..,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8227.87557209787,8404.97905921555,8382.04588165944,8275.12734183517,7969.62835995104,8078.92886842476,8408.9297885017,8745.3274271153,8763.98975936718,8889.59885114143,9412.55914393398,10374.6101051222,10869.5026341704,11220.6069981166,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.6624095113408,68.6913310388784,68.9136300385634,69.1715558421355,69.2873263613117,69.5328376363007,69.8141316373328,70.0733668958653,70.417484585256,69.050634286622,68.9280214782653,71.0055315443397,71.2758849884582,..,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,392.501402741936,400.201193801994,397.694202243774,425.962638936071,447.029820803512,452.677147283467,466.041021982484,453.188317253835,442.670256834992,428.850344947908,452.198868470003,493.372736501496,538.974370224684,..,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8253.51112061459,8427.11902439612,8403.64301026953,8295.44034647008,7985.23893078892,8093.35902888619,8425.40895279855,8763.5289789876,8780.3994062727,8910.90985869479,9439.85809603556,10405.4739425934,10905.7472983672,11271.5643550071,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.6299635824863,68.6578262057094,68.8786484698568,69.147274936726,69.2515348606398,69.4961826399098,69.7772409464567,70.0368444388331,70.3800917806817,69.0090964026373,68.8931032282321,70.965432550888,71.3194560888195,..,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,392.061490887196,399.64497670988,397.024019030424,425.433969577775,446.631269520556,452.255970351988,465.650331830571,452.416189321316,441.822188024157,427.795318809995,451.433169051414,492.838671352165,538.507234090734,..,..
Middle income,MIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8397.10521263564,8912.69103338009,9334.89669350827,9661.99910598738,9812.25508199827,10188.4621301508,10723.6794215767,11412.4322536256,12046.7747351378,12068.1807819308,13466.4888753658,14990.8726240725,16203.7273886376,17212.4680594702,..
Middle income,MIC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.0417625323479,70.3718997552264,70.6557461521519,70.9402195787459,71.2070683012016,71.4421804907715,71.6596834645843,71.9597989462594,72.1892666738243,71.5211164808267,70.3953530328654,72.5172020330295,72.7428060722667,..,..
Middle income,MIC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,384.089879246261,413.36424836608,444.459394517674,464.598840843913,486.505551020461,502.982570941897,520.240788242918,548.89311666665,590.146585408209,628.947031851413,699.631530289126,781.010870801998,849.576648970966,..,..
North America,NAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,49199.8016626681,50775.2778839875,52403.75806746,54217.9772444619,55636.5538462562,56828.1260389573,58871.9595951654,61572.5505918721,63726.4133389726,62778.6348403293,69833.4948761015,76412.9988703282,80387.021822965,83521.8385798973,..
North America,NAC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.9234323511493,79.0322253270364,79.0411295925554,79.135655352291,79.0036254654542,78.8800103845064,78.8688036246685,78.9607960728398,79.1334134419141,77.4498099795241,76.8657678890549,77.8327679594239,78.7328213732191,..,..
North America,NAC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,7648.02526209659,7881.28657358401,8031.63310821794,8384.91633098323,8758.80076218718,9091.61343764649,9361.49907055267,9698.45810414351,10039.3691160683,11098.3424784333,11557.3117321518,12009.8986088467,12822.5406573657,..,..
Not classified,INX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,36077.9379165913,37052.2199739851,38400.6167032118,39552.3694697883,40696.1257986923,42086.578445322,43720.6548595413,45413.544831542,47429.2920302938,46576.4539199176,50955.6018382245,56824.6193173167,59701.2937485839,61972.8881275386,..
OECD members,OED,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.2685938676768,79.429885982955,79.6249276178205,79.8766518985509,79.761947694534,79.8914226918913,79.931058371801,80.0281711116686,80.2450659060679,78.958005085165,78.5885513303119,79.5212545784247,80.1614352591851,..,..
OECD members,OED,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,4089.07509699829,4216.71090676897,4353.62352884651,4515.560890969,4689.41944542059,4873.44719460951,5036.24801738653,5220.6812425351,5485.40832744695,5965.58537313327,6363.53900284755,6706.56153401238,6928.84650857736,..,..
Other small states,OSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,16366.5497187536,16757.6785842847,17079.3743633109,17518.2824201994,17473.9652501899,18472.7188232046,19670.0015347821,20713.5159474599,22389.6552727844,21293.9282232885,23596.4033747237,26359.4410792879,28037.0871693725,29352.5557509486,..
Other small states,OSS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.9373436903887,70.3920318149408,70.8040790092001,71.0998162246591,71.4795830574543,71.7745690542754,72.1237658150048,72.4217850423792,72.6570116424877,72.5097097789427,71.7699719301416,72.9049248661262,73.5594214776897,..,..
Other small states,OSS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,960.515915687707,981.372299694446,1035.4420678252,1085.37292422915,1148.01866922245,1235.43419302608,1290.81907194534,1368.91733385582,1522.45748676654,1672.77460352082,1828.84964852689,1926.76611275829,2020.10687004546,..,..
Pacific island small states,PSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5020.84288770426,5216.45960400916,5468.6433751142,6105.04651530499,6500.08043964455,6644.93201605185,6952.33760062672,7088.46007500322,7113.06030002402,6203.53382872083,6080.31594064427,7126.71049564329,7855.01947624673,8214.97072957755,..
Pacific island small states,PSS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.0222810195532,67.6660532253593,68.0054625635404,68.0376132124003,68.1166096033138,68.2856508563666,68.5192875005129,68.5825887890247,68.6421578303985,68.3568108792759,67.4810209240703,69.1004348993561,69.2745949035856,..,..
Pacific island small states,PSS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,225.153105148252,241.965799587101,247.868239216354,268.705601428646,281.82534907881,285.374399357836,288.055404386211,338.575810155992,360.158264827891,374.069971715496,441.495082947544,381.456145226037,390.669551755938,..,..
Post-demographic dividend,PST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,39573.3828881457,40612.5933424919,42150.5316074845,43293.726214459,44415.819568917,45929.9497801863,47771.4500176349,49790.6584880267,52195.8106284057,51333.1436528979,56311.677590959,62328.1296216463,65676.3739080037,68080.5965373812,..
Post-demographic dividend,PST,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.9443824717695,80.088710974095,80.2734415662981,80.5390454613178,80.4400997313335,80.6112411501517,80.6650553844053,80.7442826647034,80.9700846681541,80.0658791727843,79.7955238788416,80.1977878300116,80.8230563837636,..,..
Post-demographic dividend,PST,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,4721.28364233996,4872.15646743632,5035.30982345957,5236.82659451359,5448.50012587672,5663.42830894894,5861.24688420018,6094.73227380499,6416.04570221993,7010.53373317293,7488.60327164898,8150.65992916773,8383.70818388105,..,..
Pre-demographic dividend,PRE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3734.46549901872,3807.40180838508,3971.22736170444,4091.04170248678,3910.59127783828,3889.73315518443,3981.68563263937,4170.34216110234,4348.62987760808,4216.2366285002,4514.39993561619,4931.92536323975,5102.90092713158,5268.74924891947,..
Pre-demographic dividend,PRE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.3118533177816,58.0153462397337,58.4503631169364,58.6086588197397,58.93626650033,59.2363562400827,59.5402350736624,60.2074724802348,60.5568008955552,60.5012070014439,60.2752505117259,61.3832880029503,62.1636298902791,..,..
Pre-demographic dividend,PRE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,126.828066476518,128.580855427378,138.001141996061,140.930968652573,142.439531287977,153.222163961178,151.437418163248,147.546854002873,155.426124725598,168.766632856948,189.232511910414,196.734593081775,205.86779464627,..,..
Small states,SST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15807.5275949112,16189.8921811303,16450.4787857362,16876.0757307314,16758.9037690348,17252.5942998582,18230.8054294439,19024.7767831139,20302.2363856486,19023.1751265913,21232.112433676,24378.8149401534,26417.7236995124,28616.3865765196,..
Small states,SST,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.0014375655617,70.2725959153837,70.6156980246326,70.8536154373809,71.1242805019157,71.3759850327933,71.6556194082548,71.8640735615265,72.0009607335469,71.8255552822673,70.7756825891382,72.3794678577605,72.8966788653862,..,..
Small states,SST,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,863.557977847234,880.604594851128,923.263826018409,961.616280304028,1014.02114280435,1080.92815116294,1131.56294805682,1196.96268616928,1323.45599202603,1412.01919953213,1541.77772969735,1604.61943569798,1697.94572800468,..,..
South Asia,SAS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4336.46159734715,4712.83282343223,4923.13367143301,5117.57377637365,5353.19695298079,5729.00062910874,6077.77622569788,6648.98749304948,7088.51662233303,6969.47212420255,8015.35674462811,9129.60173283172,10176.3547635823,10973.7101715805,..
South Asia,SAS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.8108394834024,68.2629615309516,68.6853288301062,69.1208563538772,69.5110334122263,69.9184707063298,70.2904723380061,70.6523573971364,70.9975623145981,70.3622206982499,67.8215299767513,72.0115731308447,72.3247648783903,..,..
South Asia,SAS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,139.04608177137,154.088112235429,179.293133342356,180.199076171608,187.872209463386,196.842665603417,177.642635043336,189.792137045782,206.896913275398,228.207172716446,265.559538390597,301.757790837771,333.661372562888,..,..
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4336.46159734715,4712.83282343223,4923.13367143301,5117.57377637365,5353.19695298079,5729.00062910874,6077.77622569788,6648.98749304948,7088.51662233303,6969.47212420255,8015.35674462811,9129.60173283172,10176.3547635823,10973.7101715804,..
South Asia (IDA & IBRD),TSA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.8108394834024,68.2629615309516,68.6853288301062,69.1208563538772,69.5110334122263,69.9184707063298,70.2904723380061,70.6523573971364,70.9975623145981,70.3622206982499,67.8215299767513,72.0115731308447,72.3247648783903,..,..
South Asia (IDA & IBRD),TSA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,139.04608177137,154.088112235429,179.293133342356,180.199076171609,187.872209463386,196.842665603417,177.642635043336,189.792137045782,206.896913275398,228.207172716446,265.559538390597,301.757790837771,333.661372562888,..,..
Sub-Saharan Africa,SSF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3814.0984344515,3822.58839020197,3980.58247570756,4167.31341855315,4158.74204918891,4177.22410682773,4322.1778933681,4316.46732978625,4486.18083814728,4401.05792292738,4702.27887357733,5118.32275787398,5318.14347437487,5517.42113558704,..
Sub-Saharan Africa,SSF,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.4734418430734,58.2281190131813,58.7179604310977,58.9855723923094,59.398721466191,59.8121001978138,60.1584015341066,60.7667275136709,61.1293218424873,61.1675270829902,60.7034363660672,61.8571795894802,62.6028071536951,..,..
Sub-Saharan Africa,SSF,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,172.171882512857,171.506258330927,180.40901894194,181.574540094328,186.591034071266,189.225988164992,184.039895457614,174.44340469067,183.4594996096,195.321667351679,212.235265747129,224.382787958178,232.648857623347,..,..
Sub-Saharan Africa (excluding high income),SSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4118.40886183084,4118.96012137723,4286.37245865754,4467.6804702245,4441.35730981853,4436.30418247698,4581.08357642506,4564.48327410809,4736.80278495079,4624.05352593911,4939.32531341474,5373.43713339074,5571.64191022976,5768.0270956302,..
Sub-Saharan Africa (excluding high income),SSA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
